datetime,power_kW,pv_kW,autoconsommation_kW,injection_kW,soutirage_kW,soc,import_after_battery,export_after_battery,hour,tarif,cout_import,revenu_export,cout_net
2023-01-02 05:00:00+00:00,104.76575327664088,0.0,0.0,0.0,104.76575327664088,0.0,104.76575327664088,0.0,5,0.12,12.571890393196904,0.0,12.571890393196904
2023-01-02 06:00:00+00:00,222.62064387153484,0.0,0.0,0.0,222.62064387153484,0.0,222.62064387153484,0.0,6,0.18,40.07171589687627,0.0,40.07171589687627
2023-01-02 07:00:00+00:00,199.00838422094705,0.0,0.0,0.0,199.00838422094705,0.0,199.00838422094705,0.0,7,0.18,35.821509159770464,0.0,35.821509159770464
2023-01-02 08:00:00+00:00,491.66588816791455,13.560571373499004,13.560571373499004,0.0,478.1053167944156,0.0,478.1053167944156,0.0,8,0.18,86.0589570229948,0.0,86.0589570229948
2023-01-02 09:00:00+00:00,475.234703067356,63.2064075358624,63.2064075358624,0.0,412.0282955314936,0.0,412.0282955314936,0.0,9,0.18,74.16509319566885,0.0,74.16509319566885
2023-01-02 10:00:00+00:00,467.4272234268939,105.8679826907738,105.8679826907738,0.0,361.5592407361201,0.0,361.5592407361201,0.0,10,0.18,65.08066333250162,0.0,65.08066333250162
2023-01-02 11:00:00+00:00,458.2278586651686,131.24749181696134,131.24749181696134,0.0,326.98036684820727,0.0,326.98036684820727,0.0,11,0.18,58.856466032677304,0.0,58.856466032677304
2023-01-02 12:00:00+00:00,430.3217367853906,136.3326819539984,136.3326819539984,0.0,293.9890548313922,0.0,293.9890548313922,0.0,12,0.18,52.918029869650596,0.0,52.918029869650596
2023-01-02 13:00:00+00:00,419.8580755957257,120.6139823510746,120.6139823510746,0.0,299.24409324465114,0.0,299.24409324465114,0.0,13,0.18,53.8639367840372,0.0,53.8639367840372
2023-01-02 14:00:00+00:00,466.1452485719377,85.75096266764353,85.75096266764353,0.0,380.3942859042942,0.0,380.3942859042942,0.0,14,0.18,68.47097146277295,0.0,68.47097146277295
2023-01-02 15:00:00+00:00,455.2502849416773,37.06625890588534,37.06625890588534,0.0,418.184026035792,0.0,418.184026035792,0.0,15,0.18,75.27312468644256,0.0,75.27312468644256
2023-01-02 16:00:00+00:00,430.432597107257,0.303516325326036,0.303516325326036,0.0,430.12908078193095,0.0,430.12908078193095,0.0,16,0.18,77.42323454074757,0.0,77.42323454074757
2023-01-02 17:00:00+00:00,430.8141459045936,0.0,0.0,0.0,430.8141459045936,0.0,430.8141459045936,0.0,17,0.18,77.54654626282685,0.0,77.54654626282685
2023-01-02 18:00:00+00:00,193.781208139636,0.0,0.0,0.0,193.781208139636,0.0,193.781208139636,0.0,18,0.18,34.88061746513448,0.0,34.88061746513448
2023-01-02 19:00:00+00:00,194.4941632293003,0.0,0.0,0.0,194.4941632293003,0.0,194.4941632293003,0.0,19,0.18,35.00894938127406,0.0,35.00894938127406
2023-01-02 20:00:00+00:00,181.1351569061827,0.0,0.0,0.0,181.1351569061827,0.0,181.1351569061827,0.0,20,0.18,32.60432824311288,0.0,32.60432824311288
2023-01-02 21:00:00+00:00,221.91278976767217,0.0,0.0,0.0,221.91278976767217,0.0,221.91278976767217,0.0,21,0.18,39.94430215818099,0.0,39.94430215818099
2023-01-02 22:00:00+00:00,178.3916833254077,0.0,0.0,0.0,178.3916833254077,0.0,178.3916833254077,0.0,22,0.12,21.407001999048923,0.0,21.407001999048923
2023-01-02 23:00:00+00:00,174.79451355383026,0.0,0.0,0.0,174.79451355383026,0.0,174.79451355383026,0.0,23,0.12,20.97534162645963,0.0,20.97534162645963
2023-01-03 00:00:00+00:00,84.77329385374581,0.0,0.0,0.0,84.77329385374581,0.0,84.77329385374581,0.0,0,0.12,10.172795262449497,0.0,10.172795262449497
2023-01-03 01:00:00+00:00,85.21114293544547,0.0,0.0,0.0,85.21114293544547,0.0,85.21114293544547,0.0,1,0.12,10.225337152253456,0.0,10.225337152253456
2023-01-03 02:00:00+00:00,69.57840989294692,0.0,0.0,0.0,69.57840989294692,0.0,69.57840989294692,0.0,2,0.12,8.349409187153631,0.0,8.349409187153631
2023-01-03 03:00:00+00:00,102.7200870647794,0.0,0.0,0.0,102.7200870647794,0.0,102.7200870647794,0.0,3,0.12,12.326410447773528,0.0,12.326410447773528
2023-01-03 04:00:00+00:00,85.3865696069248,0.0,0.0,0.0,85.3865696069248,0.0,85.3865696069248,0.0,4,0.12,10.246388352830975,0.0,10.246388352830975
2023-01-03 05:00:00+00:00,92.8369079401274,0.0,0.0,0.0,92.8369079401274,0.0,92.8369079401274,0.0,5,0.12,11.140428952815288,0.0,11.140428952815288
2023-01-03 06:00:00+00:00,240.3755969083847,0.0,0.0,0.0,240.3755969083847,0.0,240.3755969083847,0.0,6,0.18,43.26760744350924,0.0,43.26760744350924
2023-01-03 07:00:00+00:00,273.9736005768096,0.0,0.0,0.0,273.9736005768096,0.0,273.9736005768096,0.0,7,0.18,49.31524810382572,0.0,49.31524810382572
2023-01-03 08:00:00+00:00,447.0453609000734,13.439818214872574,13.439818214872574,0.0,433.6055426852008,0.0,433.6055426852008,0.0,8,0.18,78.04899768333614,0.0,78.04899768333614
2023-01-03 09:00:00+00:00,439.9188641826274,63.05801621361788,63.05801621361788,0.0,376.8608479690095,0.0,376.8608479690095,0.0,9,0.18,67.83495263442171,0.0,67.83495263442171
2023-01-03 10:00:00+00:00,446.15695628305207,105.83113620232066,105.83113620232066,0.0,340.32582008073143,0.0,340.32582008073143,0.0,10,0.18,61.258647614531654,0.0,61.258647614531654
2023-01-03 11:00:00+00:00,398.4868617035965,131.36478312558015,131.36478312558015,0.0,267.1220785780164,0.0,267.1220785780164,0.0,11,0.18,48.081974144042945,0.0,48.081974144042945
2023-01-03 12:00:00+00:00,488.9898868358199,136.61432416933928,136.61432416933928,0.0,352.3755626664806,0.0,352.3755626664806,0.0,12,0.18,63.42760127996651,0.0,63.42760127996651
2023-01-03 13:00:00+00:00,420.2096202746288,121.05227023431009,121.05227023431009,0.0,299.1573500403187,0.0,299.1573500403187,0.0,13,0.18,53.84832300725736,0.0,53.84832300725736
2023-01-03 14:00:00+00:00,491.4902861574655,86.32348022300116,86.32348022300116,0.0,405.1668059344644,0.0,405.1668059344644,0.0,14,0.18,72.93002506820359,0.0,72.93002506820359
2023-01-03 15:00:00+00:00,461.3636621602648,37.7058849236768,37.7058849236768,0.0,423.657777236588,0.0,423.657777236588,0.0,15,0.18,76.25839990258584,0.0,76.25839990258584
2023-01-03 16:00:00+00:00,488.10875557304166,0.3908057108449774,0.3908057108449774,0.0,487.7179498621967,0.0,487.7179498621967,0.0,16,0.18,87.7892309751954,0.0,87.7892309751954
2023-01-03 17:00:00+00:00,465.5178209913203,0.0,0.0,0.0,465.5178209913203,0.0,465.5178209913203,0.0,17,0.18,83.79320777843766,0.0,83.79320777843766
2023-01-03 18:00:00+00:00,223.9576356165145,0.0,0.0,0.0,223.9576356165145,0.0,223.9576356165145,0.0,18,0.18,40.31237441097261,0.0,40.31237441097261
2023-01-03 19:00:00+00:00,203.45214509124204,0.0,0.0,0.0,203.45214509124204,0.0,203.45214509124204,0.0,19,0.18,36.621386116423565,0.0,36.621386116423565
2023-01-03 20:00:00+00:00,177.746373337476,0.0,0.0,0.0,177.746373337476,0.0,177.746373337476,0.0,20,0.18,31.99434720074568,0.0,31.99434720074568
2023-01-03 21:00:00+00:00,192.1450337833956,0.0,0.0,0.0,192.1450337833956,0.0,192.1450337833956,0.0,21,0.18,34.58610608101121,0.0,34.58610608101121
2023-01-03 22:00:00+00:00,228.1571960758532,0.0,0.0,0.0,228.1571960758532,0.0,228.1571960758532,0.0,22,0.12,27.378863529102382,0.0,27.378863529102382
2023-01-03 23:00:00+00:00,234.53890107849008,0.0,0.0,0.0,234.53890107849008,0.0,234.53890107849008,0.0,23,0.12,28.144668129418807,0.0,28.144668129418807
2023-01-04 00:00:00+00:00,124.72540505301563,0.0,0.0,0.0,124.72540505301563,0.0,124.72540505301563,0.0,0,0.12,14.967048606361876,0.0,14.967048606361876
2023-01-04 01:00:00+00:00,92.80747507925442,0.0,0.0,0.0,92.80747507925442,0.0,92.80747507925442,0.0,1,0.12,11.13689700951053,0.0,11.13689700951053
2023-01-04 02:00:00+00:00,135.67020826294225,0.0,0.0,0.0,135.67020826294225,0.0,135.67020826294225,0.0,2,0.12,16.28042499155307,0.0,16.28042499155307
2023-01-04 03:00:00+00:00,99.2384178470536,0.0,0.0,0.0,99.2384178470536,0.0,99.2384178470536,0.0,3,0.12,11.908610141646431,0.0,11.908610141646431
2023-01-04 04:00:00+00:00,103.17090902198277,0.0,0.0,0.0,103.17090902198277,0.0,103.17090902198277,0.0,4,0.12,12.380509082637932,0.0,12.380509082637932
2023-01-04 05:00:00+00:00,96.33142860734316,0.0,0.0,0.0,96.33142860734316,0.0,96.33142860734316,0.0,5,0.12,11.559771432881178,0.0,11.559771432881178
2023-01-04 06:00:00+00:00,262.77878776241306,0.0,0.0,0.0,262.77878776241306,0.0,262.77878776241306,0.0,6,0.18,47.30018179723435,0.0,47.30018179723435
2023-01-04 07:00:00+00:00,295.6966107180562,0.0,0.0,0.0,295.6966107180562,0.0,295.6966107180562,0.0,7,0.18,53.22538992925011,0.0,53.22538992925011
2023-01-04 08:00:00+00:00,432.2905937764298,13.356186844284608,13.356186844284608,0.0,418.9344069321452,0.0,418.9344069321452,0.0,8,0.18,75.40819324778613,0.0,75.40819324778613
2023-01-04 09:00:00+00:00,452.6717599568661,62.96454867526618,62.96454867526618,0.0,389.7072112815999,0.0,389.7072112815999,0.0,9,0.18,70.14729803068798,0.0,70.14729803068798
2023-01-04 10:00:00+00:00,475.4829731561514,105.85198400933854,105.85198400933854,0.0,369.6309891468129,0.0,369.6309891468129,0.0,10,0.18,66.53357804642633,0.0,66.53357804642633
2023-01-04 11:00:00+00:00,483.3796128690746,131.53947732539868,131.53947732539868,0.0,351.840135543676,0.0,351.840135543676,0.0,11,0.18,63.33122439786168,0.0,63.33122439786168
2023-01-04 12:00:00+00:00,465.6228400686921,136.95148774414633,136.95148774414633,0.0,328.6713523245457,0.0,328.6713523245457,0.0,12,0.18,59.160843418418224,0.0,59.160843418418224
2023-01-04 13:00:00+00:00,421.3174450784165,121.54288630688696,121.54288630688696,0.0,299.77455877152954,0.0,299.77455877152954,0.0,13,0.18,53.95942057887532,0.0,53.95942057887532
2023-01-04 14:00:00+00:00,460.67344637767104,86.94355017483205,86.94355017483205,0.0,373.729896202839,0.0,373.729896202839,0.0,14,0.18,67.27138131651101,0.0,67.27138131651101
2023-01-04 15:00:00+00:00,421.5284931822548,38.38495145733449,38.38495145733449,0.0,383.14354172492034,0.0,383.14354172492034,0.0,15,0.18,68.96583751048566,0.0,68.96583751048566
2023-01-04 16:00:00+00:00,451.447555661519,0.4945678249131348,0.4945678249131348,0.0,450.9529878366058,0.0,450.9529878366058,0.0,16,0.18,81.17153781058904,0.0,81.17153781058904
2023-01-04 17:00:00+00:00,460.30299444213233,0.0,0.0,0.0,460.30299444213233,0.0,460.30299444213233,0.0,17,0.18,82.85453899958382,0.0,82.85453899958382
2023-01-04 18:00:00+00:00,225.1292217892373,0.0,0.0,0.0,225.1292217892373,0.0,225.1292217892373,0.0,18,0.18,40.523259922062714,0.0,40.523259922062714
2023-01-04 19:00:00+00:00,156.4968384775573,0.0,0.0,0.0,156.4968384775573,0.0,156.4968384775573,0.0,19,0.18,28.169430925960313,0.0,28.169430925960313
2023-01-04 20:00:00+00:00,180.8759303519197,0.0,0.0,0.0,180.8759303519197,0.0,180.8759303519197,0.0,20,0.18,32.557667463345545,0.0,32.557667463345545
2023-01-04 21:00:00+00:00,226.2194816558992,0.0,0.0,0.0,226.2194816558992,0.0,226.2194816558992,0.0,21,0.18,40.71950669806185,0.0,40.71950669806185
2023-01-04 22:00:00+00:00,218.20770613030228,0.0,0.0,0.0,218.20770613030228,0.0,218.20770613030228,0.0,22,0.12,26.184924735636272,0.0,26.184924735636272
2023-01-04 23:00:00+00:00,198.82847749338904,0.0,0.0,0.0,198.82847749338904,0.0,198.82847749338904,0.0,23,0.12,23.859417299206683,0.0,23.859417299206683
2023-01-05 00:00:00+00:00,91.00729805228892,0.0,0.0,0.0,91.00729805228892,0.0,91.00729805228892,0.0,0,0.12,10.92087576627467,0.0,10.92087576627467
2023-01-05 01:00:00+00:00,113.03607224850464,0.0,0.0,0.0,113.03607224850464,0.0,113.03607224850464,0.0,1,0.12,13.564328669820556,0.0,13.564328669820556
2023-01-05 02:00:00+00:00,163.0166128803992,0.0,0.0,0.0,163.0166128803992,0.0,163.0166128803992,0.0,2,0.12,19.561993545647905,0.0,19.561993545647905
2023-01-05 03:00:00+00:00,106.62710787002152,0.0,0.0,0.0,106.62710787002152,0.0,106.62710787002152,0.0,3,0.12,12.795252944402582,0.0,12.795252944402582
2023-01-05 04:00:00+00:00,109.62922983410957,0.0,0.0,0.0,109.62922983410957,0.0,109.62922983410957,0.0,4,0.12,13.155507580093147,0.0,13.155507580093147
2023-01-05 05:00:00+00:00,100.72344610657802,0.0,0.0,0.0,100.72344610657802,0.0,100.72344610657802,0.0,5,0.12,12.086813532789362,0.0,12.086813532789362
2023-01-05 06:00:00+00:00,256.89045234567243,0.0,0.0,0.0,256.89045234567243,0.0,256.89045234567243,0.0,6,0.18,46.24028142222104,0.0,46.24028142222104
2023-01-05 07:00:00+00:00,230.142076029808,0.0,0.0,0.0,230.142076029808,0.0,230.142076029808,0.0,7,0.18,41.42557368536544,0.0,41.42557368536544
2023-01-05 08:00:00+00:00,478.7625078704661,13.309139958415852,13.309139958415852,0.0,465.4533679120502,0.0,465.4533679120502,0.0,8,0.18,83.78160622416904,0.0,83.78160622416904
2023-01-05 09:00:00+00:00,455.03629723210736,62.92567463159184,62.92567463159184,0.0,392.1106226005155,0.0,392.1106226005155,0.0,9,0.18,70.5799120680928,0.0,70.5799120680928
2023-01-05 10:00:00+00:00,440.40834970087866,105.9301530514631,105.9301530514631,0.0,334.4781966494156,0.0,334.4781966494156,0.0,10,0.18,60.20607539689481,0.0,60.20607539689481
2023-01-05 11:00:00+00:00,442.3861144862085,131.77108733965858,131.77108733965858,0.0,310.6150271465499,0.0,310.6150271465499,0.0,11,0.18,55.91070488637898,0.0,55.91070488637898
2023-01-05 12:00:00+00:00,426.5432593913928,137.34356191828786,137.34356191828786,0.0,289.19969747310495,0.0,289.19969747310495,0.0,12,0.18,52.05594554515889,0.0,52.05594554515889
2023-01-05 13:00:00+00:00,421.529268704416,122.0851164918474,122.0851164918474,0.0,299.4441522125686,0.0,299.4441522125686,0.0,13,0.18,53.89994739826235,0.0,53.89994739826235
2023-01-05 14:00:00+00:00,477.9258689095333,87.6104193159159,87.6104193159159,0.0,390.31544959361736,0.0,390.31544959361736,0.0,14,0.18,70.25678092685112,0.0,70.25678092685112
2023-01-05 15:00:00+00:00,496.97444434906,39.10296908515668,39.10296908515668,0.0,457.8714752639033,0.0,457.8714752639033,0.0,15,0.18,82.41686554750258,0.0,82.41686554750258
2023-01-05 16:00:00+00:00,428.9899296580194,0.6170394651816609,0.6170394651816609,0.0,428.3728901928377,0.0,428.3728901928377,0.0,16,0.18,77.10712023471078,0.0,77.10712023471078
2023-01-05 17:00:00+00:00,466.7595479794477,0.0,0.0,0.0,466.7595479794477,0.0,466.7595479794477,0.0,17,0.18,84.01671863630058,0.0,84.01671863630058
2023-01-05 18:00:00+00:00,197.15069034320743,0.0,0.0,0.0,197.15069034320743,0.0,197.15069034320743,0.0,18,0.18,35.48712426177734,0.0,35.48712426177734
2023-01-05 19:00:00+00:00,201.6131683268256,0.0,0.0,0.0,201.6131683268256,0.0,201.6131683268256,0.0,19,0.18,36.290370298828606,0.0,36.290370298828606
2023-01-05 20:00:00+00:00,145.55066265626118,0.0,0.0,0.0,145.55066265626118,0.0,145.55066265626118,0.0,20,0.18,26.19911927812701,0.0,26.19911927812701
2023-01-05 21:00:00+00:00,246.8381840969892,0.0,0.0,0.0,246.8381840969892,0.0,246.8381840969892,0.0,21,0.18,44.43087313745806,0.0,44.43087313745806
2023-01-05 22:00:00+00:00,189.82728364495216,0.0,0.0,0.0,189.82728364495216,0.0,189.82728364495216,0.0,22,0.12,22.77927403739426,0.0,22.77927403739426
2023-01-05 23:00:00+00:00,192.7187598648472,0.0,0.0,0.0,192.7187598648472,0.0,192.7187598648472,0.0,23,0.12,23.126251183781662,0.0,23.126251183781662
2023-01-06 00:00:00+00:00,78.29654534109916,0.0,0.0,0.0,78.29654534109916,0.0,78.29654534109916,0.0,0,0.12,9.3955854409319,0.0,9.3955854409319
2023-01-06 01:00:00+00:00,129.0733323479687,0.0,0.0,0.0,129.0733323479687,0.0,129.0733323479687,0.0,1,0.12,15.488799881756242,0.0,15.488799881756242
2023-01-06 02:00:00+00:00,127.39006812489004,0.0,0.0,0.0,127.39006812489004,0.0,127.39006812489004,0.0,2,0.12,15.286808174986804,0.0,15.286808174986804
2023-01-06 03:00:00+00:00,43.04211421660048,0.0,0.0,0.0,43.04211421660048,0.0,43.04211421660048,0.0,3,0.12,5.165053705992057,0.0,5.165053705992057
2023-01-06 04:00:00+00:00,93.1123481054086,0.0,0.0,0.0,93.1123481054086,0.0,93.1123481054086,0.0,4,0.12,11.173481772649032,0.0,11.173481772649032
2023-01-06 05:00:00+00:00,62.75378439919499,0.0,0.0,0.0,62.75378439919499,0.0,62.75378439919499,0.0,5,0.12,7.530454127903399,0.0,7.530454127903399
2023-01-06 06:00:00+00:00,257.1862175771864,0.0,0.0,0.0,257.1862175771864,0.0,257.1862175771864,0.0,6,0.18,46.293519163893556,0.0,46.293519163893556
2023-01-06 07:00:00+00:00,261.0197519619927,0.0,0.0,0.0,261.0197519619927,0.0,261.0197519619927,0.0,7,0.18,46.983555353158685,0.0,46.983555353158685
2023-01-06 08:00:00+00:00,442.50348358040617,13.29823748718448,13.29823748718448,0.0,429.2052460932217,0.0,429.2052460932217,0.0,8,0.18,77.2569442967799,0.0,77.2569442967799
2023-01-06 09:00:00+00:00,456.2839140247655,62.941056708109954,62.941056708109954,0.0,393.3428573166556,0.0,393.3428573166556,0.0,9,0.18,70.80171431699802,0.0,70.80171431699802
2023-01-06 10:00:00+00:00,453.3875266640828,106.06524925053284,106.06524925053284,0.0,347.32227741354995,0.0,347.32227741354995,0.0,10,0.18,62.51800993443899,0.0,62.51800993443899
2023-01-06 11:00:00+00:00,445.4768945639514,132.05910327727585,132.05910327727585,0.0,313.41779128667554,0.0,313.41779128667554,0.0,11,0.18,56.41520243160159,0.0,56.41520243160159
2023-01-06 12:00:00+00:00,467.72201938037927,137.7899152904433,137.7899152904433,0.0,329.93210408993593,0.0,329.93210408993593,0.0,12,0.18,59.387778736188466,0.0,59.387778736188466
2023-01-06 13:00:00+00:00,437.56077728504033,122.67823088600828,122.67823088600828,0.0,314.88254639903204,0.0,314.88254639903204,0.0,13,0.18,56.67885835182577,0.0,56.67885835182577
2023-01-06 14:00:00+00:00,503.2894689540758,88.32332601371307,88.32332601371307,0.0,414.9661429403627,0.0,414.9661429403627,0.0,14,0.18,74.69390572926528,0.0,74.69390572926528
2023-01-06 15:00:00+00:00,430.6096832992847,39.859442592537,39.859442592537,0.0,390.7502407067477,0.0,390.7502407067477,0.0,15,0.18,70.33504332721459,0.0,70.33504332721459
2023-01-06 16:00:00+00:00,451.6496850397802,0.7605323529132851,0.7605323529132851,0.0,450.8891526868669,0.0,450.8891526868669,0.0,16,0.18,81.16004748363603,0.0,81.16004748363603
2023-01-06 17:00:00+00:00,485.8327418014695,0.0,0.0,0.0,485.8327418014695,0.0,485.8327418014695,0.0,17,0.18,87.44989352426451,0.0,87.44989352426451
2023-01-06 18:00:00+00:00,186.8041821947934,0.0,0.0,0.0,186.8041821947934,0.0,186.8041821947934,0.0,18,0.18,33.62475279506281,0.0,33.62475279506281
2023-01-06 19:00:00+00:00,205.0739776403935,0.0,0.0,0.0,205.0739776403935,0.0,205.0739776403935,0.0,19,0.18,36.91331597527083,0.0,36.91331597527083
2023-01-06 20:00:00+00:00,195.74577171236453,0.0,0.0,0.0,195.74577171236453,0.0,195.74577171236453,0.0,20,0.18,35.23423890822561,0.0,35.23423890822561
2023-01-06 21:00:00+00:00,192.53463432754265,0.0,0.0,0.0,192.53463432754265,0.0,192.53463432754265,0.0,21,0.18,34.656234178957675,0.0,34.656234178957675
2023-01-06 22:00:00+00:00,215.48349319682097,0.0,0.0,0.0,215.48349319682097,0.0,215.48349319682097,0.0,22,0.12,25.858019183618516,0.0,25.858019183618516
2023-01-06 23:00:00+00:00,199.1057134476981,0.0,0.0,0.0,199.1057134476981,0.0,199.1057134476981,0.0,23,0.12,23.89268561372377,0.0,23.89268561372377
2023-01-07 00:00:00+00:00,50.68569707483273,0.0,0.0,0.0,50.68569707483273,0.0,50.68569707483273,0.0,0,0.12,6.082283648979928,0.0,6.082283648979928
2023-01-07 01:00:00+00:00,51.67473809452079,0.0,0.0,0.0,51.67473809452079,0.0,51.67473809452079,0.0,1,0.12,6.200968571342495,0.0,6.200968571342495
2023-01-07 02:00:00+00:00,64.08995503051376,0.0,0.0,0.0,64.08995503051376,0.0,64.08995503051376,0.0,2,0.12,7.690794603661652,0.0,7.690794603661652
2023-01-07 03:00:00+00:00,78.71940931971073,0.0,0.0,0.0,78.71940931971073,0.0,78.71940931971073,0.0,3,0.12,9.446329118365288,0.0,9.446329118365288
2023-01-07 04:00:00+00:00,66.53733724617406,0.0,0.0,0.0,66.53733724617406,0.0,66.53733724617406,0.0,4,0.12,7.9844804695408875,0.0,7.9844804695408875
2023-01-07 05:00:00+00:00,45.49774391866081,0.0,0.0,0.0,45.49774391866081,0.0,45.49774391866081,0.0,5,0.12,5.459729270239297,0.0,5.459729270239297
2023-01-07 06:00:00+00:00,112.64277408028838,0.0,0.0,0.0,112.64277408028838,0.0,112.64277408028838,0.0,6,0.18,20.275699334451907,0.0,20.275699334451907
2023-01-07 07:00:00+00:00,141.505977983847,0.0,0.0,0.0,141.505977983847,0.0,141.505977983847,0.0,7,0.18,25.47107603709246,0.0,25.47107603709246
2023-01-07 08:00:00+00:00,278.1428108919213,13.323137824181494,13.323137824181494,0.0,264.81967306773976,0.0,264.81967306773976,0.0,8,0.18,47.66754115219315,0.0,47.66754115219315
2023-01-07 09:00:00+00:00,255.1503747822656,63.01035311934933,63.01035311934933,0.0,192.14002166291624,0.0,192.14002166291627,0.0,9,0.18,34.585203899324924,0.0,34.585203899324924
