datetime,power_kW,pv_kW,autoconsommation_kW,injection_kW,soutirage_kW
2023-01-02 13:00:00+00:00,470.6001583086273,48.24559294042984,48.24559294042984,0.0,422.3545653681974
2023-01-02 14:00:00+00:00,428.3475710832328,34.30038506705741,34.30038506705741,0.0,394.04718601617543
2023-01-02 15:00:00+00:00,435.5188447014936,14.826503562354135,14.826503562354135,0.0,420.69234113913944
2023-01-02 16:00:00+00:00,481.27933741055926,0.1214065301304144,0.1214065301304144,0.0,481.15793088042886
2023-01-02 17:00:00+00:00,399.6552613127807,0.0,0.0,0.0,399.6552613127807
2023-01-02 18:00:00+00:00,161.17994984691447,0.0,0.0,0.0,161.17994984691447
2023-01-02 19:00:00+00:00,206.92885950564505,0.0,0.0,0.0,206.92885950564505
2023-01-02 20:00:00+00:00,187.87534012425897,0.0,0.0,0.0,187.87534012425897
2023-01-02 21:00:00+00:00,210.99657157838865,0.0,0.0,0.0,210.99657157838865
2023-01-02 22:00:00+00:00,174.93705745268545,0.0,0.0,0.0,174.93705745268545
2023-01-02 23:00:00+00:00,176.29912710200026,0.0,0.0,0.0,176.29912710200026
2023-01-03 00:00:00+00:00,82.7611403678432,0.0,0.0,0.0,82.7611403678432
2023-01-03 01:00:00+00:00,89.03963112080068,0.0,0.0,0.0,89.03963112080068
2023-01-03 02:00:00+00:00,112.8046010590872,0.0,0.0,0.0,112.8046010590872
2023-01-03 03:00:00+00:00,54.04125166804596,0.0,0.0,0.0,54.04125166804596
2023-01-03 04:00:00+00:00,122.8050206431422,0.0,0.0,0.0,122.8050206431422
2023-01-03 05:00:00+00:00,61.30520599765434,0.0,0.0,0.0,61.30520599765434
2023-01-03 06:00:00+00:00,294.5451625044846,0.0,0.0,0.0,294.5451625044846
2023-01-03 07:00:00+00:00,278.3066264884731,0.0,0.0,0.0,278.3066264884731
2023-01-03 08:00:00+00:00,477.4652219383653,5.37592728594903,5.37592728594903,0.0,472.08929465241624
2023-01-03 09:00:00+00:00,413.7103862356907,25.22320648544715,25.22320648544715,0.0,388.4871797502435
2023-01-03 10:00:00+00:00,454.1932338121685,42.33245448092827,42.33245448092827,0.0,411.8607793312402
2023-01-03 11:00:00+00:00,417.32886421889606,52.54591325023206,52.54591325023206,0.0,364.782950968664
2023-01-03 12:00:00+00:00,422.5234349463949,54.64572966773572,54.64572966773572,0.0,367.87770527865916
2023-01-03 13:00:00+00:00,411.6319668566036,48.42090809372403,48.42090809372403,0.0,363.21105876287953
2023-01-03 14:00:00+00:00,449.9265027185105,34.52939208920046,34.52939208920046,0.0,415.39711062931
2023-01-03 15:00:00+00:00,435.7755198932677,15.08235396947072,15.08235396947072,0.0,420.693165923797
2023-01-03 16:00:00+00:00,474.66149929582457,0.1563222843379909,0.1563222843379909,0.0,474.5051770114866
2023-01-03 17:00:00+00:00,395.5881711838944,0.0,0.0,0.0,395.5881711838944
2023-01-03 18:00:00+00:00,164.93551209883458,0.0,0.0,0.0,164.93551209883458
2023-01-03 19:00:00+00:00,155.46502768178257,0.0,0.0,0.0,155.46502768178257
2023-01-03 20:00:00+00:00,181.09804582970563,0.0,0.0,0.0,181.09804582970563
2023-01-03 21:00:00+00:00,187.54489497338363,0.0,0.0,0.0,187.54489497338363
2023-01-03 22:00:00+00:00,213.25137599568205,0.0,0.0,0.0,213.25137599568205
2023-01-03 23:00:00+00:00,263.07291118047334,0.0,0.0,0.0,263.07291118047334
2023-01-04 00:00:00+00:00,82.51866555723035,0.0,0.0,0.0,82.51866555723035
2023-01-04 01:00:00+00:00,97.36347671393204,0.0,0.0,0.0,97.36347671393204
2023-01-04 02:00:00+00:00,85.81325606474564,0.0,0.0,0.0,85.81325606474564
2023-01-04 03:00:00+00:00,48.60894520783397,0.0,0.0,0.0,48.60894520783397
2023-01-04 04:00:00+00:00,136.3542017635291,0.0,0.0,0.0,136.3542017635291
2023-01-04 05:00:00+00:00,82.69541400200642,0.0,0.0,0.0,82.69541400200642
2023-01-04 06:00:00+00:00,249.60228480698223,0.0,0.0,0.0,249.60228480698223
2023-01-04 07:00:00+00:00,237.74610030124316,0.0,0.0,0.0,237.74610030124316
2023-01-04 08:00:00+00:00,448.3311386493155,5.342474737713843,5.342474737713843,0.0,442.98866391160163
2023-01-04 09:00:00+00:00,467.88322796831466,25.185819470106477,25.185819470106477,0.0,442.6974084982082
2023-01-04 10:00:00+00:00,470.9456424836758,42.34079360373542,42.34079360373542,0.0,428.6048488799404
2023-01-04 11:00:00+00:00,483.1946768818605,52.61579093015948,52.61579093015948,0.0,430.57888595170107
2023-01-04 12:00:00+00:00,427.753504983973,54.78059509765853,54.78059509765853,0.0,372.9729098863145
2023-01-04 13:00:00+00:00,446.1260225517689,48.61715452275479,48.61715452275479,0.0,397.50886802901414
2023-01-04 14:00:00+00:00,489.0166828325432,34.77742006993282,34.77742006993282,0.0,454.2392627626104
2023-01-04 15:00:00+00:00,430.1534143743491,15.353980582933795,15.353980582933795,0.0,414.7994337914153
2023-01-04 16:00:00+00:00,413.454313018764,0.1978271299652539,0.1978271299652539,0.0,413.25648588879875
2023-01-04 17:00:00+00:00,444.7499166590211,0.0,0.0,0.0,444.7499166590211
2023-01-04 18:00:00+00:00,147.60083931073035,0.0,0.0,0.0,147.60083931073035
2023-01-04 19:00:00+00:00,189.88198028667355,0.0,0.0,0.0,189.88198028667355
2023-01-04 20:00:00+00:00,177.89605771474243,0.0,0.0,0.0,177.89605771474243
2023-01-04 21:00:00+00:00,215.1152403686508,0.0,0.0,0.0,215.1152403686508
2023-01-04 22:00:00+00:00,200.06143944273956,0.0,0.0,0.0,200.06143944273956
2023-01-04 23:00:00+00:00,219.65936736846527,0.0,0.0,0.0,219.65936736846527
2023-01-05 00:00:00+00:00,78.27638221872235,0.0,0.0,0.0,78.27638221872235
2023-01-05 01:00:00+00:00,129.1826691965648,0.0,0.0,0.0,129.1826691965648
2023-01-05 02:00:00+00:00,128.84912676627667,0.0,0.0,0.0,128.84912676627667
2023-01-05 03:00:00+00:00,35.55403983462528,0.0,0.0,0.0,35.55403983462528
2023-01-05 04:00:00+00:00,87.52157206581231,0.0,0.0,0.0,87.52157206581231
2023-01-05 05:00:00+00:00,139.03241143932516,0.0,0.0,0.0,139.03241143932516
2023-01-05 06:00:00+00:00,262.94029723535584,0.0,0.0,0.0,262.94029723535584
2023-01-05 07:00:00+00:00,260.4661783978512,0.0,0.0,0.0,260.4661783978512
2023-01-05 08:00:00+00:00,431.6361893998165,5.323655983366342,5.323655983366342,0.0,426.31253341645015
2023-01-05 09:00:00+00:00,453.2774980465823,25.170269852636736,25.170269852636736,0.0,428.10722819394556
2023-01-05 10:00:00+00:00,436.3138106972712,42.37206122058524,42.37206122058524,0.0,393.94174947668597
2023-01-05 11:00:00+00:00,410.9368951358385,52.70843493586344,52.70843493586344,0.0,358.2284601999751
2023-01-05 12:00:00+00:00,494.3231089536599,54.93742476731515,54.93742476731515,0.0,439.38568418634475
2023-01-05 13:00:00+00:00,455.058859769712,48.83404659673896,48.83404659673896,0.0,406.22481317297303
2023-01-05 14:00:00+00:00,470.95383474856,35.04416772636636,35.04416772636636,0.0,435.9096670221936
2023-01-05 15:00:00+00:00,432.22361175939767,15.641187634062671,15.641187634062671,0.0,416.582424125335
2023-01-05 16:00:00+00:00,430.48128943255966,0.2468157860726643,0.2468157860726643,0.0,430.234473646487
2023-01-05 17:00:00+00:00,412.6251842666008,0.0,0.0,0.0,412.6251842666008
2023-01-05 18:00:00+00:00,246.2348560208309,0.0,0.0,0.0,246.2348560208309
2023-01-05 19:00:00+00:00,217.7982749065334,0.0,0.0,0.0,217.7982749065334
2023-01-05 20:00:00+00:00,188.181297307276,0.0,0.0,0.0,188.181297307276
2023-01-05 21:00:00+00:00,200.05266919171788,0.0,0.0,0.0,200.05266919171788
2023-01-05 22:00:00+00:00,172.24247150009742,0.0,0.0,0.0,172.24247150009742
2023-01-05 23:00:00+00:00,214.10959008303,0.0,0.0,0.0,214.10959008303
2023-01-06 00:00:00+00:00,83.7279628967916,0.0,0.0,0.0,83.7279628967916
2023-01-06 01:00:00+00:00,81.56243251997384,0.0,0.0,0.0,81.56243251997384
2023-01-06 02:00:00+00:00,131.1051778308332,0.0,0.0,0.0,131.1051778308332
2023-01-06 03:00:00+00:00,102.56542849721944,0.0,0.0,0.0,102.56542849721944
2023-01-06 04:00:00+00:00,90.20751373924,0.0,0.0,0.0,90.20751373924
2023-01-06 05:00:00+00:00,121.80359943377978,0.0,0.0,0.0,121.80359943377978
2023-01-06 06:00:00+00:00,230.47038728342463,0.0,0.0,0.0,230.47038728342463
2023-01-06 07:00:00+00:00,275.6338094586677,0.0,0.0,0.0,275.6338094586677
2023-01-06 08:00:00+00:00,449.6931933111964,5.319294994873792,5.319294994873792,0.0,444.3738983163226
2023-01-06 09:00:00+00:00,436.4307916176123,25.176422683243985,25.176422683243985,0.0,411.2543689343683
2023-01-06 10:00:00+00:00,442.8115820905937,42.42609970021314,42.42609970021314,0.0,400.3854823903805
2023-01-06 11:00:00+00:00,469.3073732842977,52.82364131091035,52.82364131091035,0.0,416.4837319733873
2023-01-06 12:00:00+00:00,439.46984342368745,55.115966116177326,55.115966116177326,0.0,384.3538773075101
2023-01-06 13:00:00+00:00,450.3029206083722,49.07129235440331,49.07129235440331,0.0,401.2316282539689
2023-01-06 14:00:00+00:00,435.4823810159679,35.32933040548523,35.32933040548523,0.0,400.1530506104827
2023-01-06 15:00:00+00:00,467.66145564020377,15.9437770370148,15.9437770370148,0.0,451.717678603189
2023-01-06 16:00:00+00:00,433.8945973401901,0.304212941165314,0.304212941165314,0.0,433.5903843990248
2023-01-06 17:00:00+00:00,441.4701103381592,0.0,0.0,0.0,441.4701103381592
2023-01-06 18:00:00+00:00,176.88373191462574,0.0,0.0,0.0,176.88373191462574
2023-01-06 19:00:00+00:00,191.6399845026782,0.0,0.0,0.0,191.6399845026782
2023-01-06 20:00:00+00:00,180.4492661706998,0.0,0.0,0.0,180.4492661706998
2023-01-06 21:00:00+00:00,189.0225350416436,0.0,0.0,0.0,189.0225350416436
2023-01-06 22:00:00+00:00,204.82047077077837,0.0,0.0,0.0,204.82047077077837
2023-01-06 23:00:00+00:00,203.2255909968582,0.0,0.0,0.0,203.2255909968582
2023-01-07 00:00:00+00:00,38.63596561283385,0.0,0.0,0.0,38.63596561283385
2023-01-07 01:00:00+00:00,60.91914666059897,0.0,0.0,0.0,60.91914666059897
2023-01-07 02:00:00+00:00,91.46281311120347,0.0,0.0,0.0,91.46281311120347
2023-01-07 03:00:00+00:00,44.60113463098899,0.0,0.0,0.0,44.60113463098899
2023-01-07 04:00:00+00:00,51.33312466793849,0.0,0.0,0.0,51.33312466793849
2023-01-07 05:00:00+00:00,32.27929085429667,0.0,0.0,0.0,32.27929085429667
2023-01-07 06:00:00+00:00,148.66478359598284,0.0,0.0,0.0,148.66478359598284
2023-01-07 07:00:00+00:00,156.87367955208745,0.0,0.0,0.0,156.87367955208745
2023-01-07 08:00:00+00:00,262.8792691377803,5.329255129672598,5.329255129672598,0.0,257.55001400810767
2023-01-07 09:00:00+00:00,291.4509307994564,25.20414124773973,25.20414124773973,0.0,266.24678955171663
2023-01-07 10:00:00+00:00,292.09313177762,42.50274389364327,42.50274389364327,0.0,249.59038788397672
2023-01-07 11:00:00+00:00,285.7570551515596,52.96119769404453,52.96119769404453,0.0,232.79585745751507
2023-01-07 12:00:00+00:00,241.2668216030032,55.31595888405121,55.31595888405121,0.0,185.95086271895198
2023-01-07 13:00:00+00:00,264.30095421538346,49.328593860358765,49.328593860358765,0.0,214.9723603550247
2023-01-07 14:00:00+00:00,259.31316478774016,35.63260011933115,35.63260011933115,0.0,223.680564668409
2023-01-07 15:00:00+00:00,248.55654858919615,16.261547502804255,16.261547502804255,0.0,232.2950010863919
2023-01-07 16:00:00+00:00,224.79483312324828,0.3709574439011802,0.3709574439011802,0.0,224.4238756793471
2023-01-07 17:00:00+00:00,285.5715847313707,0.0,0.0,0.0,285.5715847313707
2023-01-07 18:00:00+00:00,109.84339571395058,0.0,0.0,0.0,109.84339571395058
2023-01-07 19:00:00+00:00,133.83948048401373,0.0,0.0,0.0,133.83948048401373
2023-01-07 20:00:00+00:00,120.60854825747272,0.0,0.0,0.0,120.60854825747272
2023-01-07 21:00:00+00:00,103.7020655112652,0.0,0.0,0.0,103.7020655112652
2023-01-07 22:00:00+00:00,126.96667855540748,0.0,0.0,0.0,126.96667855540748
2023-01-07 23:00:00+00:00,127.2943896798705,0.0,0.0,0.0,127.2943896798705
2023-01-08 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0
2023-01-08 01:00:00+00:00,43.869684073190456,0.0,0.0,0.0,43.869684073190456
2023-01-08 02:00:00+00:00,56.44215886966943,0.0,0.0,0.0,56.44215886966943
2023-01-08 03:00:00+00:00,51.328181457611535,0.0,0.0,0.0,51.328181457611535
2023-01-08 04:00:00+00:00,38.95838146235173,0.0,0.0,0.0,38.95838146235173
2023-01-08 05:00:00+00:00,48.76371786865853,0.0,0.0,0.0,48.76371786865853
2023-01-08 06:00:00+00:00,142.31292462642313,0.0,0.0,0.0,142.31292462642313
2023-01-08 07:00:00+00:00,122.49544459623694,0.0,0.0,0.0,122.49544459623694
2023-01-08 08:00:00+00:00,302.28895371906174,5.353438736729509,5.353438736729509,0.0,296.9355149823322
2023-01-08 09:00:00+00:00,231.03737434337532,25.25328757302409,25.25328757302409,0.0,205.78408677035122
2023-01-08 10:00:00+00:00,229.1722528395274,42.60182157164859,42.60182157164859,0.0,186.5704312678788
2023-01-08 11:00:00+00:00,325.8587160838874,53.12088372293923,53.12088372293923,0.0,272.7378323609481
2023-01-08 12:00:00+00:00,233.03043265359247,55.53713546970952,55.53713546970952,0.0,177.49329718388296
2023-01-08 13:00:00+00:00,268.5705584357909,49.605647487391934,49.605647487391934,0.0,218.96491094839894
2023-01-08 14:00:00+00:00,265.0330567371234,35.95366560624455,35.95366560624455,0.0,229.07939113087883
2023-01-08 15:00:00+00:00,268.21303368799806,16.594293866411284,16.594293866411284,0.0,251.6187398215868
2023-01-08 16:00:00+00:00,256.356502728287,0.4479854780059191,0.4479854780059191,0.0,255.90851725028108
2023-01-08 17:00:00+00:00,302.41296485944764,0.0,0.0,0.0,302.41296485944764
2023-01-08 18:00:00+00:00,130.8848096590072,0.0,0.0,0.0,130.8848096590072
2023-01-08 19:00:00+00:00,142.40249791516186,0.0,0.0,0.0,142.40249791516186
2023-01-08 20:00:00+00:00,111.77353636557,0.0,0.0,0.0,111.77353636557
2023-01-08 21:00:00+00:00,163.12744401571106,0.0,0.0,0.0,163.12744401571106
2023-01-08 22:00:00+00:00,142.48226944614805,0.0,0.0,0.0,142.48226944614805
2023-01-08 23:00:00+00:00,93.68426190101904,0.0,0.0,0.0,93.68426190101904
2023-01-09 00:00:00+00:00,107.57929669306888,0.0,0.0,0.0,107.57929669306888
2023-01-09 01:00:00+00:00,80.35138851963589,0.0,0.0,0.0,80.35138851963589
2023-01-09 02:00:00+00:00,99.88888167699108,0.0,0.0,0.0,99.88888167699108
2023-01-09 03:00:00+00:00,151.10246230849174,0.0,0.0,0.0,151.10246230849174
2023-01-09 04:00:00+00:00,96.3153135389242,0.0,0.0,0.0,96.3153135389242
2023-01-09 05:00:00+00:00,93.05096866556728,0.0,0.0,0.0,93.05096866556728
2023-01-09 06:00:00+00:00,218.93092332017287,0.0,0.0,0.0,218.93092332017287
2023-01-09 07:00:00+00:00,243.0223992401144,0.0,0.0,0.0,243.0223992401144
2023-01-09 08:00:00+00:00,451.692719015167,5.391785993973069,5.391785993973069,0.0,446.3009330211939
2023-01-09 09:00:00+00:00,439.4290906689538,25.3237224045063,25.3237224045063,0.0,414.1053682644475
2023-01-09 10:00:00+00:00,478.0014964835115,42.72315343591138,42.72315343591138,0.0,435.2783430476001
2023-01-09 11:00:00+00:00,459.8593784327611,53.302471068838365,53.302471068838365,0.0,406.55690736392273
2023-01-09 12:00:00+00:00,507.0509287100351,55.779221001303135,55.779221001303135,0.0,451.271707708732
2023-01-09 13:00:00+00:00,417.8204723885744,49.90214398087773,49.90214398087773,0.0,367.91832840769666
2023-01-09 14:00:00+00:00,457.8696786906391,36.29221226659117,36.29221226659117,0.0,421.57746642404794
2023-01-09 15:00:00+00:00,475.5344570017226,16.941806428064844,16.941806428064844,0.0,458.59265057365775
2023-01-09 16:00:00+00:00,448.2217311535038,0.5362135548547853,0.5362135548547853,0.0,447.685517598649
2023-01-09 17:00:00+00:00,380.065637391219,0.0,0.0,0.0,380.065637391219
2023-01-09 18:00:00+00:00,197.4325984578974,0.0,0.0,0.0,197.4325984578974
2023-01-09 19:00:00+00:00,190.399325444074,0.0,0.0,0.0,190.399325444074
2023-01-09 20:00:00+00:00,200.4843119532484,0.0,0.0,0.0,200.4843119532484
2023-01-09 21:00:00+00:00,212.9822530707189,0.0,0.0,0.0,212.9822530707189
2023-01-09 22:00:00+00:00,205.9116046672648,0.0,0.0,0.0,205.9116046672648
2023-01-09 23:00:00+00:00,254.53131374912448,0.0,0.0,0.0,254.53131374912448
2023-01-10 00:00:00+00:00,88.95421601547356,0.0,0.0,0.0,88.95421601547356
2023-01-10 01:00:00+00:00,105.22610740858455,0.0,0.0,0.0,105.22610740858455
2023-01-10 02:00:00+00:00,132.03034620832616,0.0,0.0,0.0,132.03034620832616
2023-01-10 03:00:00+00:00,78.98796920231834,0.0,0.0,0.0,78.98796920231834
2023-01-10 04:00:00+00:00,106.5441331071068,0.0,0.0,0.0,106.5441331071068
2023-01-10 05:00:00+00:00,86.1856317617192,0.0,0.0,0.0,86.1856317617192
2023-01-10 06:00:00+00:00,262.78641607197886,0.0,0.0,0.0,262.78641607197886
2023-01-10 07:00:00+00:00,247.29230268020947,0.0,0.0,0.0,247.29230268020947
2023-01-10 08:00:00+00:00,433.0113322575602,5.444273093997758,5.444273093997758,0.0,427.5670591635624
2023-01-10 09:00:00+00:00,476.9546119324884,25.41530479230871,25.41530479230871,0.0,451.5393071401797
2023-01-10 10:00:00+00:00,467.12391981973866,42.86655276991501,42.86655276991501,0.0,424.25736704982364
2023-01-10 11:00:00+00:00,474.4621988294157,53.50572314818659,53.50572314818659,0.0,420.9564756812291
2023-01-10 12:00:00+00:00,433.2603287677106,56.04193309924522,56.04193309924522,0.0,377.21839566846535
2023-01-10 13:00:00+00:00,401.9449371225832,50.21776824506278,50.21776824506278,0.0,351.72716887752046
2023-01-10 14:00:00+00:00,439.9547370585956,36.64792184229308,36.64792184229308,0.0,403.3068152163025
2023-01-10 15:00:00+00:00,444.6454351133181,17.303870187941083,17.303870187941083,0.0,427.34156492537704
2023-01-10 16:00:00+00:00,456.6993483536605,0.6365221003601699,0.6365221003601699,0.0,456.06282625330033
2023-01-10 17:00:00+00:00,422.4659271416872,0.0,0.0,0.0,422.4659271416872
2023-01-10 18:00:00+00:00,211.14599265554037,0.0,0.0,0.0,211.14599265554037
2023-01-10 19:00:00+00:00,201.51160431281377,0.0,0.0,0.0,201.51160431281377
2023-01-10 20:00:00+00:00,219.1662010331084,0.0,0.0,0.0,219.1662010331084
2023-01-10 21:00:00+00:00,188.60921776678163,0.0,0.0,0.0,188.60921776678163
2023-01-10 22:00:00+00:00,191.39586477233,0.0,0.0,0.0,191.39586477233
2023-01-10 23:00:00+00:00,214.7013664713261,0.0,0.0,0.0,214.7013664713261
2023-01-11 00:00:00+00:00,119.72969470326444,0.0,0.0,0.0,119.72969470326444
2023-01-11 01:00:00+00:00,112.5969465833021,0.0,0.0,0.0,112.5969465833021
2023-01-11 02:00:00+00:00,84.18005893650862,0.0,0.0,0.0,84.18005893650862
2023-01-11 03:00:00+00:00,77.65222833974875,0.0,0.0,0.0,77.65222833974875
2023-01-11 04:00:00+00:00,119.7558388656856,0.0,0.0,0.0,119.7558388656856
2023-01-11 05:00:00+00:00,86.75647543115136,0.0,0.0,0.0,86.75647543115136
2023-01-11 06:00:00+00:00,289.1077571771332,0.0,0.0,0.0,289.1077571771332
2023-01-11 07:00:00+00:00,246.97907309143068,0.0,0.0,0.0,246.97907309143068
2023-01-11 08:00:00+00:00,448.3504777885153,5.510909994787653,5.510909994787653,0.0,442.83956779372767
2023-01-11 09:00:00+00:00,466.41842125409727,25.5278914816286,25.5278914816286,0.0,440.89052977246865
2023-01-11 10:00:00+00:00,422.63810501535664,43.03182491740849,43.03182491740849,0.0,379.6062800979482
2023-01-11 11:00:00+00:00,424.0404191445456,53.73039461481041,53.73039461481041,0.0,370.3100245297352
2023-01-11 12:00:00+00:00,454.86073077946537,56.32498137745985,56.32498137745985,0.0,398.53574940200554
2023-01-11 13:00:00+00:00,456.3464624336832,50.55219881509172,50.55219881509172,0.0,405.79426361859146
2023-01-11 14:00:00+00:00,447.44958593414367,37.02047176542049,37.02047176542049,0.0,410.4291141687232
2023-01-11 15:00:00+00:00,458.31206659766247,17.680263812534758,17.680263812534758,0.0,440.6318027851277
2023-01-11 16:00:00+00:00,497.07669625880806,0.7497403003708757,0.7497403003708757,0.0,496.32695595843717
2023-01-11 17:00:00+00:00,469.0741021759847,0.0,0.0,0.0,469.0741021759847
2023-01-11 18:00:00+00:00,187.3113734843324,0.0,0.0,0.0,187.3113734843324
2023-01-11 19:00:00+00:00,203.9247704182669,0.0,0.0,0.0,203.9247704182669
2023-01-11 20:00:00+00:00,240.31845566162744,0.0,0.0,0.0,240.31845566162744
2023-01-11 21:00:00+00:00,229.7562172115724,0.0,0.0,0.0,229.7562172115724
2023-01-11 22:00:00+00:00,225.5034506082423,0.0,0.0,0.0,225.5034506082423
2023-01-11 23:00:00+00:00,165.48614345929357,0.0,0.0,0.0,165.48614345929357
2023-01-12 00:00:00+00:00,159.69723267320492,0.0,0.0,0.0,159.69723267320492
2023-01-12 01:00:00+00:00,113.3992367030743,0.0,0.0,0.0,113.3992367030743
2023-01-12 02:00:00+00:00,73.58643163361987,0.0,0.0,0.0,73.58643163361987
2023-01-12 03:00:00+00:00,114.28008966484232,0.0,0.0,0.0,114.28008966484232
2023-01-12 04:00:00+00:00,111.36935079325416,0.0,0.0,0.0,111.36935079325416
2023-01-12 05:00:00+00:00,114.57885234158913,0.0,0.0,0.0,114.57885234158913
2023-01-12 06:00:00+00:00,254.81650890183863,0.0,0.0,0.0,254.81650890183863
2023-01-12 07:00:00+00:00,228.41761824988797,0.0,0.0,0.0,228.41761824988797
2023-01-12 08:00:00+00:00,431.9054047915712,5.591737941128201,5.591737941128201,0.0,426.313666850443
2023-01-12 09:00:00+00:00,481.2414179098512,25.66133637208681,25.66133637208681,0.0,455.5800815377644
2023-01-12 10:00:00+00:00,449.669118127381,43.21876677977624,43.21876677977624,0.0,406.4503513476048
2023-01-12 11:00:00+00:00,457.3173392921717,53.976230786168856,53.976230786168856,0.0,403.34110850600285
2023-01-12 12:00:00+00:00,401.2802134818057,56.628066765815646,56.628066765815646,0.0,344.65214671599006
2023-01-12 13:00:00+00:00,461.0829237631384,50.90510704542959,50.90510704542959,0.0,410.1778167177088
2023-01-12 14:00:00+00:00,420.9268372054138,37.40953412458696,37.40953412458696,0.0,383.5173030808268
2023-01-12 15:00:00+00:00,467.27282564485193,18.070758269325232,18.070758269325232,0.0,449.2020673755267
2023-01-12 16:00:00+00:00,425.6101991760598,0.8766326818753332,0.8766326818753332,0.0,424.73356649418446
2023-01-12 17:00:00+00:00,424.75256729683394,0.0,0.0,0.0,424.75256729683394
2023-01-12 18:00:00+00:00,211.3388816849626,0.0,0.0,0.0,211.3388816849626
2023-01-12 19:00:00+00:00,188.89522028986565,0.0,0.0,0.0,188.89522028986565
2023-01-12 20:00:00+00:00,185.15660423108517,0.0,0.0,0.0,185.15660423108517
2023-01-12 21:00:00+00:00,236.60602777236383,0.0,0.0,0.0,236.60602777236383
2023-01-12 22:00:00+00:00,215.6517823911816,0.0,0.0,0.0,215.6517823911816
2023-01-12 23:00:00+00:00,131.15607901990063,0.0,0.0,0.0,131.15607901990063
2023-01-13 00:00:00+00:00,119.65052946419898,0.0,0.0,0.0,119.65052946419898
2023-01-13 01:00:00+00:00,127.22228637629956,0.0,0.0,0.0,127.22228637629956
