datetime,power_kW,pv_kW,autoconsommation_kW,injection_kW,soutirage_kW,soc,import_after_battery,export_after_battery,hour,tarif,cout_import,revenu_export,cout_net
2023-01-01 11:00:00+00:00,300.9758353094838,131.18806521628585,131.18806521628585,0.0,169.7877700931979,0.0,169.7877700931979,0.0,11,0.18,30.561798616775622,0.0,30.561798616775622
2023-01-01 12:00:00+00:00,273.74966892484923,136.1071495743074,136.1071495743074,0.0,137.64251935054182,0.0,137.64251935054182,0.0,12,0.18,24.775653483097525,0.0,24.775653483097525
2023-01-01 13:00:00+00:00,288.50562052693266,120.22872013408684,120.22872013408684,0.0,168.27690039284582,0.0,168.27690039284582,0.0,13,0.18,30.289842070712247,0.0,30.289842070712247
2023-01-01 14:00:00+00:00,281.1493928121954,85.22674269640943,85.22674269640943,0.0,195.922650115786,0.0,195.922650115786,0.0,14,0.18,35.26607702084148,0.0,35.26607702084148
2023-01-01 15:00:00+00:00,279.08127582629686,36.46656011460657,36.46656011460657,0.0,242.61471571169028,0.0,242.61471571169028,0.0,15,0.18,43.67064882810425,0.0,43.67064882810425
2023-01-01 16:00:00+00:00,289.32647475200093,0.2305727986622469,0.2305727986622469,0.0,289.0959019533387,0.0,289.0959019533387,0.0,16,0.18,52.03726235160096,0.0,52.03726235160096
2023-01-01 17:00:00+00:00,273.5341721118696,0.0,0.0,0.0,273.5341721118696,0.0,273.5341721118696,0.0,17,0.18,49.23615098013653,0.0,49.23615098013653
2023-01-01 18:00:00+00:00,163.9918724035554,0.0,0.0,0.0,163.9918724035554,0.0,163.9918724035554,0.0,18,0.18,29.51853703263997,0.0,29.51853703263997
2023-01-01 19:00:00+00:00,129.4020853182977,0.0,0.0,0.0,129.4020853182977,0.0,129.4020853182977,0.0,19,0.18,23.292375357293587,0.0,23.292375357293587
2023-01-01 20:00:00+00:00,149.0413337808584,0.0,0.0,0.0,149.0413337808584,0.0,149.0413337808584,0.0,20,0.18,26.82744008055451,0.0,26.82744008055451
2023-01-01 21:00:00+00:00,176.55805719729688,0.0,0.0,0.0,176.55805719729688,0.0,176.55805719729688,0.0,21,0.18,31.780450295513436,0.0,31.780450295513436
2023-01-01 22:00:00+00:00,126.0239843481452,0.0,0.0,0.0,126.0239843481452,0.0,126.0239843481452,0.0,22,0.12,15.122878121777424,0.0,15.122878121777424
2023-01-01 23:00:00+00:00,81.223040772552,0.0,0.0,0.0,81.223040772552,0.0,81.223040772552,0.0,23,0.12,9.746764892706238,0.0,9.746764892706238
2023-01-02 00:00:00+00:00,110.70796985108151,0.0,0.0,0.0,110.70796985108151,0.0,110.70796985108151,0.0,0,0.12,13.284956382129781,0.0,13.284956382129781
2023-01-02 01:00:00+00:00,75.93814901502962,0.0,0.0,0.0,75.93814901502962,0.0,75.93814901502962,0.0,1,0.12,9.112577881803555,0.0,9.112577881803555
2023-01-02 02:00:00+00:00,107.41626265870256,0.0,0.0,0.0,107.41626265870256,0.0,107.41626265870256,0.0,2,0.12,12.889951519044308,0.0,12.889951519044308
2023-01-02 03:00:00+00:00,109.17915078524815,0.0,0.0,0.0,109.17915078524815,0.0,109.17915078524815,0.0,3,0.12,13.101498094229777,0.0,13.101498094229777
2023-01-02 04:00:00+00:00,119.4750554637256,0.0,0.0,0.0,119.4750554637256,0.0,119.4750554637256,0.0,4,0.12,14.337006655647071,0.0,14.337006655647071
2023-01-02 05:00:00+00:00,110.48137706128746,0.0,0.0,0.0,110.48137706128746,0.0,110.48137706128746,0.0,5,0.12,13.257765247354495,0.0,13.257765247354495
2023-01-02 06:00:00+00:00,253.9382509745845,0.0,0.0,0.0,253.9382509745845,0.0,253.9382509745845,0.0,6,0.18,45.70888517542521,0.0,45.70888517542521
2023-01-02 07:00:00+00:00,284.3330508116541,0.0,0.0,0.0,284.3330508116541,0.0,284.3330508116541,0.0,7,0.18,51.17994914609774,0.0,51.17994914609774
2023-01-02 08:00:00+00:00,485.8220713086449,13.560571373499004,13.560571373499004,0.0,472.26149993514593,0.0,472.26149993514593,0.0,8,0.18,85.00706998832626,0.0,85.00706998832626
2023-01-02 09:00:00+00:00,473.0479754248029,63.2064075358624,63.2064075358624,0.0,409.8415678889405,0.0,409.8415678889405,0.0,9,0.18,73.77148222000929,0.0,73.77148222000929
2023-01-02 10:00:00+00:00,446.28988027339415,105.8679826907738,105.8679826907738,0.0,340.4218975826203,0.0,340.4218975826203,0.0,10,0.18,61.27594156487166,0.0,61.27594156487166
2023-01-02 11:00:00+00:00,435.1917514295156,131.24749181696134,131.24749181696134,0.0,303.9442596125542,0.0,303.9442596125542,0.0,11,0.18,54.70996673025976,0.0,54.70996673025976
2023-01-02 12:00:00+00:00,451.5152943187907,136.3326819539984,136.3326819539984,0.0,315.1826123647924,0.0,315.1826123647924,0.0,12,0.18,56.73287022566263,0.0,56.73287022566263
2023-01-02 13:00:00+00:00,423.9831138627232,120.6139823510746,120.6139823510746,0.0,303.3691315116486,0.0,303.3691315116486,0.0,13,0.18,54.60644367209675,0.0,54.60644367209675
2023-01-02 14:00:00+00:00,448.42942233964914,85.75096266764353,85.75096266764353,0.0,362.6784596720056,0.0,362.6784596720056,0.0,14,0.18,65.282122740961,0.0,65.282122740961
2023-01-02 15:00:00+00:00,423.8791725766547,37.06625890588534,37.06625890588534,0.0,386.8129136707694,0.0,386.8129136707694,0.0,15,0.18,69.62632446073849,0.0,69.62632446073849
2023-01-02 16:00:00+00:00,472.8659011463427,0.303516325326036,0.303516325326036,0.0,472.5623848210167,0.0,472.5623848210167,0.0,16,0.18,85.061229267783,0.0,85.061229267783
2023-01-02 17:00:00+00:00,444.0945228802853,0.0,0.0,0.0,444.0945228802853,0.0,444.0945228802853,0.0,17,0.18,79.93701411845134,0.0,79.93701411845134
2023-01-02 18:00:00+00:00,220.3369652331762,0.0,0.0,0.0,220.3369652331762,0.0,220.3369652331762,0.0,18,0.18,39.660653741971714,0.0,39.660653741971714
2023-01-02 19:00:00+00:00,186.8209044530316,0.0,0.0,0.0,186.8209044530316,0.0,186.8209044530316,0.0,19,0.18,33.627762801545686,0.0,33.627762801545686
2023-01-02 20:00:00+00:00,203.8965919441704,0.0,0.0,0.0,203.8965919441704,0.0,203.8965919441704,0.0,20,0.18,36.70138654995067,0.0,36.70138654995067
2023-01-02 21:00:00+00:00,182.9521404946265,0.0,0.0,0.0,182.9521404946265,0.0,182.9521404946265,0.0,21,0.18,32.93138528903277,0.0,32.93138528903277
2023-01-02 22:00:00+00:00,198.25816715936264,0.0,0.0,0.0,198.25816715936264,0.0,198.25816715936264,0.0,22,0.12,23.790980059123516,0.0,23.790980059123516
2023-01-02 23:00:00+00:00,169.2626251479961,0.0,0.0,0.0,169.2626251479961,0.0,169.2626251479961,0.0,23,0.12,20.31151501775953,0.0,20.31151501775953
2023-01-03 00:00:00+00:00,122.164227996687,0.0,0.0,0.0,122.164227996687,0.0,122.164227996687,0.0,0,0.12,14.65970735960244,0.0,14.65970735960244
2023-01-03 01:00:00+00:00,80.28653888326623,0.0,0.0,0.0,80.28653888326623,0.0,80.28653888326623,0.0,1,0.12,9.634384665991947,0.0,9.634384665991947
2023-01-03 02:00:00+00:00,108.27502964156488,0.0,0.0,0.0,108.27502964156488,0.0,108.27502964156488,0.0,2,0.12,12.993003556987786,0.0,12.993003556987786
2023-01-03 03:00:00+00:00,90.45873628046184,0.0,0.0,0.0,90.45873628046184,0.0,90.45873628046184,0.0,3,0.12,10.85504835365542,0.0,10.85504835365542
2023-01-03 04:00:00+00:00,88.10977543546502,0.0,0.0,0.0,88.10977543546502,0.0,88.10977543546502,0.0,4,0.12,10.573173052255802,0.0,10.573173052255802
2023-01-03 05:00:00+00:00,114.0196505235324,0.0,0.0,0.0,114.0196505235324,0.0,114.0196505235324,0.0,5,0.12,13.682358062823889,0.0,13.682358062823889
2023-01-03 06:00:00+00:00,240.37947533942733,0.0,0.0,0.0,240.37947533942733,0.0,240.37947533942733,0.0,6,0.18,43.268305561096916,0.0,43.268305561096916
2023-01-03 07:00:00+00:00,221.1336578475286,0.0,0.0,0.0,221.1336578475286,0.0,221.1336578475286,0.0,7,0.18,39.80405841255515,0.0,39.80405841255515
2023-01-03 08:00:00+00:00,411.9824188671674,13.439818214872574,13.439818214872574,0.0,398.5426006522948,0.0,398.5426006522948,0.0,8,0.18,71.73766811741307,0.0,71.73766811741307
2023-01-03 09:00:00+00:00,424.9160821364276,63.05801621361788,63.05801621361788,0.0,361.8580659228097,0.0,361.8580659228097,0.0,9,0.18,65.13445186610575,0.0,65.13445186610575
2023-01-03 10:00:00+00:00,444.33998924727337,105.83113620232066,105.83113620232066,0.0,338.5088530449528,0.0,338.5088530449528,0.0,10,0.18,60.9315935480915,0.0,60.9315935480915
2023-01-03 11:00:00+00:00,460.225195506113,131.36478312558015,131.36478312558015,0.0,328.8604123805328,0.0,328.8604123805328,0.0,11,0.18,59.194874228495905,0.0,59.194874228495905
2023-01-03 12:00:00+00:00,409.5362756364708,136.61432416933928,136.61432416933928,0.0,272.9219514671315,0.0,272.9219514671315,0.0,12,0.18,49.125951264083675,0.0,49.125951264083675
2023-01-03 13:00:00+00:00,430.5804566475886,121.05227023431009,121.05227023431009,0.0,309.52818641327855,0.0,309.52818641327855,0.0,13,0.18,55.71507355439014,0.0,55.71507355439014
2023-01-03 14:00:00+00:00,433.6543758183375,86.32348022300116,86.32348022300116,0.0,347.3308955953363,0.0,347.3308955953363,0.0,14,0.18,62.519561207160535,0.0,62.519561207160535
2023-01-03 15:00:00+00:00,446.0783070209983,37.7058849236768,37.7058849236768,0.0,408.3724220973215,0.0,408.3724220973215,0.0,15,0.18,73.50703597751786,0.0,73.50703597751786
2023-01-03 16:00:00+00:00,484.91969076161394,0.3908057108449774,0.3908057108449774,0.0,484.52888505076896,0.0,484.52888505076896,0.0,16,0.18,87.21519930913841,0.0,87.21519930913841
2023-01-03 17:00:00+00:00,472.4339822348241,0.0,0.0,0.0,472.4339822348241,0.0,472.4339822348241,0.0,17,0.18,85.03811680226833,0.0,85.03811680226833
2023-01-03 18:00:00+00:00,230.6379563129926,0.0,0.0,0.0,230.6379563129926,0.0,230.6379563129926,0.0,18,0.18,41.51483213633867,0.0,41.51483213633867
2023-01-03 19:00:00+00:00,186.53830116578467,0.0,0.0,0.0,186.53830116578467,0.0,186.53830116578467,0.0,19,0.18,33.57689420984124,0.0,33.57689420984124
2023-01-03 20:00:00+00:00,204.9628667612916,0.0,0.0,0.0,204.9628667612916,0.0,204.9628667612916,0.0,20,0.18,36.89331601703248,0.0,36.89331601703248
2023-01-03 21:00:00+00:00,210.81796863873032,0.0,0.0,0.0,210.81796863873032,0.0,210.81796863873032,0.0,21,0.18,37.94723435497146,0.0,37.94723435497146
2023-01-03 22:00:00+00:00,207.79458931416207,0.0,0.0,0.0,207.79458931416207,0.0,207.79458931416207,0.0,22,0.12,24.935350717699446,0.0,24.935350717699446
2023-01-03 23:00:00+00:00,198.52706622211056,0.0,0.0,0.0,198.52706622211056,0.0,198.52706622211056,0.0,23,0.12,23.823247946653268,0.0,23.823247946653268
2023-01-04 00:00:00+00:00,41.58351467238101,0.0,0.0,0.0,41.58351467238101,0.0,41.58351467238101,0.0,0,0.12,4.99002176068572,0.0,4.99002176068572
2023-01-04 01:00:00+00:00,96.83027527867073,0.0,0.0,0.0,96.83027527867073,0.0,96.83027527867073,0.0,1,0.12,11.619633033440486,0.0,11.619633033440486
2023-01-04 02:00:00+00:00,108.44318008540472,0.0,0.0,0.0,108.44318008540472,0.0,108.44318008540472,0.0,2,0.12,13.013181610248566,0.0,13.013181610248566
2023-01-04 03:00:00+00:00,115.47456337127724,0.0,0.0,0.0,115.47456337127724,0.0,115.47456337127724,0.0,3,0.12,13.856947604553268,0.0,13.856947604553268
2023-01-04 04:00:00+00:00,94.45625078355462,0.0,0.0,0.0,94.45625078355462,0.0,94.45625078355462,0.0,4,0.12,11.334750094026555,0.0,11.334750094026555
2023-01-04 05:00:00+00:00,89.20886562310234,0.0,0.0,0.0,89.20886562310234,0.0,89.20886562310234,0.0,5,0.12,10.70506387477228,0.0,10.70506387477228
2023-01-04 06:00:00+00:00,253.8097220755221,0.0,0.0,0.0,253.8097220755221,0.0,253.8097220755221,0.0,6,0.18,45.68574997359398,0.0,45.68574997359398
2023-01-04 07:00:00+00:00,216.52263593973103,0.0,0.0,0.0,216.52263593973103,0.0,216.52263593973103,0.0,7,0.18,38.97407446915158,0.0,38.97407446915158
2023-01-04 08:00:00+00:00,476.9892483472983,13.356186844284608,13.356186844284608,0.0,463.6330615030137,0.0,463.6330615030137,0.0,8,0.18,83.45395107054247,0.0,83.45395107054247
2023-01-04 09:00:00+00:00,484.067014863537,62.96454867526618,62.96454867526618,0.0,421.1024661882708,0.0,421.1024661882708,0.0,9,0.18,75.79844391388875,0.0,75.79844391388875
2023-01-04 10:00:00+00:00,482.361648870824,105.85198400933854,105.85198400933854,0.0,376.5096648614855,0.0,376.5096648614855,0.0,10,0.18,67.77173967506738,0.0,67.77173967506738
2023-01-04 11:00:00+00:00,436.2281955497182,131.53947732539868,131.53947732539868,0.0,304.6887182243195,0.0,304.6887182243195,0.0,11,0.18,54.8439692803775,0.0,54.8439692803775
2023-01-04 12:00:00+00:00,470.5828591685355,136.95148774414633,136.95148774414633,0.0,333.6313714243892,0.0,333.6313714243892,0.0,12,0.18,60.05364685639006,0.0,60.05364685639006
2023-01-04 13:00:00+00:00,431.0326258308804,121.54288630688696,121.54288630688696,0.0,309.4897395239935,0.0,309.4897395239935,0.0,13,0.18,55.708153114318826,0.0,55.708153114318826
2023-01-04 14:00:00+00:00,432.7486237077102,86.94355017483205,86.94355017483205,0.0,345.8050735328781,0.0,345.8050735328781,0.0,14,0.18,62.244913235918055,0.0,62.244913235918055
2023-01-04 15:00:00+00:00,445.8788682092936,38.38495145733449,38.38495145733449,0.0,407.4939167519592,0.0,407.4939167519592,0.0,15,0.18,73.34890501535266,0.0,73.34890501535266
2023-01-04 16:00:00+00:00,416.9110063786667,0.4945678249131348,0.4945678249131348,0.0,416.4164385537536,0.0,416.4164385537536,0.0,16,0.18,74.95495893967565,0.0,74.95495893967565
2023-01-04 17:00:00+00:00,431.82983893986375,0.0,0.0,0.0,431.82983893986375,0.0,431.82983893986375,0.0,17,0.18,77.72937100917547,0.0,77.72937100917547
2023-01-04 18:00:00+00:00,191.8602426533205,0.0,0.0,0.0,191.8602426533205,0.0,191.8602426533205,0.0,18,0.18,34.53484367759769,0.0,34.53484367759769
2023-01-04 19:00:00+00:00,224.12996916419712,0.0,0.0,0.0,224.12996916419712,0.0,224.12996916419712,0.0,19,0.18,40.34339444955548,0.0,40.34339444955548
2023-01-04 20:00:00+00:00,204.37023711653288,0.0,0.0,0.0,204.37023711653288,0.0,204.37023711653288,0.0,20,0.18,36.786642680975916,0.0,36.786642680975916
2023-01-04 21:00:00+00:00,223.58163887703392,0.0,0.0,0.0,223.58163887703392,0.0,223.58163887703392,0.0,21,0.18,40.244694997866105,0.0,40.244694997866105
2023-01-04 22:00:00+00:00,168.50611688200212,0.0,0.0,0.0,168.50611688200212,0.0,168.50611688200212,0.0,22,0.12,20.220734025840255,0.0,20.220734025840255
2023-01-04 23:00:00+00:00,178.22594852181092,0.0,0.0,0.0,178.22594852181092,0.0,178.22594852181092,0.0,23,0.12,21.38711382261731,0.0,21.38711382261731
2023-01-05 00:00:00+00:00,109.04773609518764,0.0,0.0,0.0,109.04773609518764,0.0,109.04773609518764,0.0,0,0.12,13.085728331422517,0.0,13.085728331422517
2023-01-05 01:00:00+00:00,122.09158543766988,0.0,0.0,0.0,122.09158543766988,0.0,122.09158543766988,0.0,1,0.12,14.650990252520385,0.0,14.650990252520385
2023-01-05 02:00:00+00:00,65.99467039996931,0.0,0.0,0.0,65.99467039996931,0.0,65.99467039996931,0.0,2,0.12,7.919360447996317,0.0,7.919360447996317
2023-01-05 03:00:00+00:00,69.99447914666654,0.0,0.0,0.0,69.99447914666654,0.0,69.99447914666654,0.0,3,0.12,8.399337497599983,0.0,8.399337497599983
2023-01-05 04:00:00+00:00,70.16160161063205,0.0,0.0,0.0,70.16160161063205,0.0,70.16160161063205,0.0,4,0.12,8.419392193275845,0.0,8.419392193275845
2023-01-05 05:00:00+00:00,95.54262685207726,0.0,0.0,0.0,95.54262685207726,0.0,95.54262685207726,0.0,5,0.12,11.46511522224927,0.0,11.46511522224927
2023-01-05 06:00:00+00:00,234.43693715359169,0.0,0.0,0.0,234.43693715359169,0.0,234.43693715359169,0.0,6,0.18,42.198648687646504,0.0,42.198648687646504
2023-01-05 07:00:00+00:00,231.15628140482227,0.0,0.0,0.0,231.15628140482227,0.0,231.15628140482227,0.0,7,0.18,41.608130652868006,0.0,41.608130652868006
2023-01-05 08:00:00+00:00,422.6622231304317,13.309139958415852,13.309139958415852,0.0,409.35308317201583,0.0,409.35308317201583,0.0,8,0.18,73.68355497096285,0.0,73.68355497096285
2023-01-05 09:00:00+00:00,461.475694111183,62.92567463159184,62.92567463159184,0.0,398.5500194795911,0.0,398.5500194795911,0.0,9,0.18,71.7390035063264,0.0,71.7390035063264
2023-01-05 10:00:00+00:00,498.94237162779217,105.9301530514631,105.9301530514631,0.0,393.0122185763291,0.0,393.0122185763291,0.0,10,0.18,70.74219934373923,0.0,70.74219934373923
2023-01-05 11:00:00+00:00,457.7063534852512,131.77108733965858,131.77108733965858,0.0,325.93526614559266,0.0,325.93526614559266,0.0,11,0.18,58.66834790620668,0.0,58.66834790620668
2023-01-05 12:00:00+00:00,413.3443297658544,137.34356191828786,137.34356191828786,0.0,276.0007678475665,0.0,276.0007678475665,0.0,12,0.18,49.68013821256197,0.0,49.68013821256197
2023-01-05 13:00:00+00:00,458.6883507499086,122.0851164918474,122.0851164918474,0.0,336.6032342580612,0.0,336.6032342580612,0.0,13,0.18,60.58858216645101,0.0,60.58858216645101
2023-01-05 14:00:00+00:00,391.1691465226684,87.6104193159159,87.6104193159159,0.0,303.5587272067525,0.0,303.5587272067525,0.0,14,0.18,54.64057089721545,0.0,54.64057089721545
2023-01-05 15:00:00+00:00,473.4491120804997,39.10296908515668,39.10296908515668,0.0,434.346142995343,0.0,434.346142995343,0.0,15,0.18,78.18230573916173,0.0,78.18230573916173
2023-01-05 16:00:00+00:00,443.588506932536,0.6170394651816609,0.6170394651816609,0.0,442.97146746735433,0.0,442.97146746735433,0.0,16,0.18,79.73486414412378,0.0,79.73486414412378
2023-01-05 17:00:00+00:00,429.3293072761955,0.0,0.0,0.0,429.3293072761955,0.0,429.3293072761955,0.0,17,0.18,77.27927530971519,0.0,77.27927530971519
2023-01-05 18:00:00+00:00,238.0955621197164,0.0,0.0,0.0,238.0955621197164,0.0,238.0955621197164,0.0,18,0.18,42.85720118154895,0.0,42.85720118154895
2023-01-05 19:00:00+00:00,207.3682738903865,0.0,0.0,0.0,207.3682738903865,0.0,207.3682738903865,0.0,19,0.18,37.326289300269565,0.0,37.326289300269565
2023-01-05 20:00:00+00:00,172.71866336626778,0.0,0.0,0.0,172.71866336626778,0.0,172.71866336626778,0.0,20,0.18,31.0893594059282,0.0,31.0893594059282
2023-01-05 21:00:00+00:00,212.90216200025327,0.0,0.0,0.0,212.90216200025327,0.0,212.90216200025327,0.0,21,0.18,38.32238916004559,0.0,38.32238916004559
2023-01-05 22:00:00+00:00,214.1321253209464,0.0,0.0,0.0,214.1321253209464,0.0,214.1321253209464,0.0,22,0.12,25.695855038513564,0.0,25.695855038513564
2023-01-05 23:00:00+00:00,199.60393682057847,0.0,0.0,0.0,199.60393682057847,0.0,199.60393682057847,0.0,23,0.12,23.952472418469416,0.0,23.952472418469416
2023-01-06 00:00:00+00:00,126.772241322677,0.0,0.0,0.0,126.772241322677,0.0,126.772241322677,0.0,0,0.12,15.21266895872124,0.0,15.21266895872124
2023-01-06 01:00:00+00:00,133.02994857307365,0.0,0.0,0.0,133.02994857307365,0.0,133.02994857307365,0.0,1,0.12,15.963593828768838,0.0,15.963593828768838
2023-01-06 02:00:00+00:00,108.08558907809328,0.0,0.0,0.0,108.08558907809328,0.0,108.08558907809328,0.0,2,0.12,12.970270689371192,0.0,12.970270689371192
2023-01-06 03:00:00+00:00,141.82962234835497,0.0,0.0,0.0,141.82962234835497,0.0,141.82962234835497,0.0,3,0.12,17.019554681802596,0.0,17.019554681802596
2023-01-06 04:00:00+00:00,107.73042732013842,0.0,0.0,0.0,107.73042732013842,0.0,107.73042732013842,0.0,4,0.12,12.92765127841661,0.0,12.92765127841661
2023-01-06 05:00:00+00:00,110.33353119111526,0.0,0.0,0.0,110.33353119111526,0.0,110.33353119111526,0.0,5,0.12,13.24002374293383,0.0,13.24002374293383
2023-01-06 06:00:00+00:00,217.7240133197587,0.0,0.0,0.0,217.7240133197587,0.0,217.7240133197587,0.0,6,0.18,39.190322397556564,0.0,39.190322397556564
2023-01-06 07:00:00+00:00,236.34075948376727,0.0,0.0,0.0,236.34075948376727,0.0,236.34075948376727,0.0,7,0.18,42.54133670707811,0.0,42.54133670707811
2023-01-06 08:00:00+00:00,469.2476043659814,13.29823748718448,13.29823748718448,0.0,455.9493668787969,0.0,455.9493668787969,0.0,8,0.18,82.07088603818345,0.0,82.07088603818345
2023-01-06 09:00:00+00:00,447.87132383926337,62.941056708109954,62.941056708109954,0.0,384.9302671311534,0.0,384.9302671311534,0.0,9,0.18,69.28744808360761,0.0,69.28744808360761
2023-01-06 10:00:00+00:00,482.2357900580671,106.06524925053284,106.06524925053284,0.0,376.1705408075343,0.0,376.1705408075343,0.0,10,0.18,67.71069734535617,0.0,67.71069734535617
2023-01-06 11:00:00+00:00,427.41252304645946,132.05910327727585,132.05910327727585,0.0,295.3534197691836,0.0,295.3534197691836,0.0,11,0.18,53.16361555845304,0.0,53.16361555845304
2023-01-06 12:00:00+00:00,405.62404525346886,137.7899152904433,137.7899152904433,0.0,267.8341299630256,0.0,267.8341299630256,0.0,12,0.18,48.2101433933446,0.0,48.2101433933446
2023-01-06 13:00:00+00:00,456.7574699100622,122.67823088600828,122.67823088600828,0.0,334.0792390240539,0.0,334.0792390240539,0.0,13,0.18,60.1342630243297,0.0,60.1342630243297
2023-01-06 14:00:00+00:00,457.3502382077199,88.32332601371307,88.32332601371307,0.0,369.0269121940068,0.0,369.0269121940068,0.0,14,0.18,66.42484419492122,0.0,66.42484419492122
2023-01-06 15:00:00+00:00,446.4631156808486,39.859442592537,39.859442592537,0.0,406.6036730883116,0.0,406.6036730883116,0.0,15,0.18,73.18866115589609,0.0,73.18866115589609
2023-01-06 16:00:00+00:00,447.3730867438277,0.7605323529132851,0.7605323529132851,0.0,446.6125543909144,0.0,446.6125543909144,0.0,16,0.18,80.3902597903646,0.0,80.3902597903646
2023-01-06 17:00:00+00:00,470.4393751912484,0.0,0.0,0.0,470.4393751912484,0.0,470.4393751912484,0.0,17,0.18,84.67908753442471,0.0,84.67908753442471
2023-01-06 18:00:00+00:00,202.6925952572197,0.0,0.0,0.0,202.6925952572197,0.0,202.6925952572197,0.0,18,0.18,36.48466714629954,0.0,36.48466714629954
2023-01-06 19:00:00+00:00,212.79960892812983,0.0,0.0,0.0,212.79960892812983,0.0,212.79960892812983,0.0,19,0.18,38.30392960706337,0.0,38.30392960706337
2023-01-06 20:00:00+00:00,183.3250406477896,0.0,0.0,0.0,183.3250406477896,0.0,183.3250406477896,0.0,20,0.18,32.99850731660212,0.0,32.99850731660212
2023-01-06 21:00:00+00:00,176.2817672188204,0.0,0.0,0.0,176.2817672188204,0.0,176.2817672188204,0.0,21,0.18,31.73071809938767,0.0,31.73071809938767
2023-01-06 22:00:00+00:00,225.66123890505068,0.0,0.0,0.0,225.66123890505068,0.0,225.66123890505068,0.0,22,0.12,27.07934866860608,0.0,27.07934866860608
2023-01-06 23:00:00+00:00,194.8186862442697,0.0,0.0,0.0,194.8186862442697,0.0,194.8186862442697,0.0,23,0.12,23.378242349312366,0.0,23.378242349312366
2023-01-07 00:00:00+00:00,74.98586493453497,0.0,0.0,0.0,74.98586493453497,0.0,74.98586493453497,0.0,0,0.12,8.998303792144197,0.0,8.998303792144197
2023-01-07 01:00:00+00:00,15.861229872781934,0.0,0.0,0.0,15.861229872781934,0.0,15.861229872781934,0.0,1,0.12,1.903347584733832,0.0,1.903347584733832
2023-01-07 02:00:00+00:00,41.83251965158884,0.0,0.0,0.0,41.83251965158884,0.0,41.83251965158884,0.0,2,0.12,5.01990235819066,0.0,5.01990235819066
2023-01-07 03:00:00+00:00,59.27575838499008,0.0,0.0,0.0,59.27575838499008,0.0,59.27575838499008,0.0,3,0.12,7.113091006198809,0.0,7.113091006198809
2023-01-07 04:00:00+00:00,44.75159630367412,0.0,0.0,0.0,44.75159630367412,0.0,44.75159630367412,0.0,4,0.12,5.370191556440894,0.0,5.370191556440894
2023-01-07 05:00:00+00:00,47.63914700685683,0.0,0.0,0.0,47.63914700685683,0.0,47.63914700685683,0.0,5,0.12,5.71669764082282,0.0,5.71669764082282
2023-01-07 06:00:00+00:00,178.71777889013387,0.0,0.0,0.0,178.71777889013387,0.0,178.71777889013387,0.0,6,0.18,32.1692002002241,0.0,32.1692002002241
2023-01-07 07:00:00+00:00,189.4290908616968,0.0,0.0,0.0,189.4290908616968,0.0,189.4290908616968,0.0,7,0.18,34.09723635510542,0.0,34.09723635510542
2023-01-07 08:00:00+00:00,258.0546005622773,13.323137824181494,13.323137824181494,0.0,244.7314627380958,0.0,244.7314627380958,0.0,8,0.18,44.05166329285724,0.0,44.05166329285724
2023-01-07 09:00:00+00:00,277.7237847205668,63.01035311934933,63.01035311934933,0.0,214.71343160121748,0.0,214.71343160121748,0.0,9,0.18,38.64841768821915,0.0,38.64841768821915
